entity_id,display_name,category,pool_id_bech32,ticker,current_active_stake_ada,endpoint_kind,endpoint_value,ip,ptr,asn,as_name,country,physical_country,provider,tier,region
SPO:pool1fpsp2ayyc,WLP,single_pool,pool1fpsp2ayycsvpj2k43jnctdp306murzt7nzrlg0fuyyr9y8vx3pp,WLP,744.804214,ip,154.53.61.180,154.53.61.180,mail.helpdesk.digitalevolutions.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:seattle
SPO:pool1fpsp2ayyc,WLP,single_pool,pool1fpsp2ayycsvpj2k43jnctdp306murzt7nzrlg0fuyyr9y8vx3pp,WLP,744.804214,ip,144.126.150.30,144.126.150.30,vmi3227898.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
SPO:pool1jqssxka8h,GOMA,single_pool,pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,GOMA,477176.341164,ip,37.120.182.76,37.120.182.76,ptr.76.182.120.37.static.yourvserver.net,197540,"NETCUP-AS netcup GmbH, DE",DE,DE,Other / on-prem,other-or-onprem,cc:DE
SPO:pool1jqssxka8h,GOMA,single_pool,pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,GOMA,477176.341164,ip,88.99.136.120,88.99.136.120,;; communications error to 1.1.1.1#53: timed out,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1jqssxka8h,GOMA,single_pool,pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,GOMA,477176.341164,ip,102.223.210.106,102.223.210.106,,328618,"OLIVERSOFT, CD",CD,CD,Other / on-prem,other-or-onprem,cc:CD
SPO:pool173ul998qx,MUSIC,single_pool,pool173ul998qx9wnukxsz4hs47fv3slu7zcympa7gkv4m9qp5fheyex,MUSIC,12759.891125,ip,104.131.8.33,104.131.8.33,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1fu6cvwqam,KOMA,single_pool,pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,KOMA,300.093772,ip,154.12.245.251,154.12.245.251,vmi2763252.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:seattle
SPO:pool1fu6cvwqam,KOMA,single_pool,pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,KOMA,300.093772,ip,154.12.236.47,154.12.236.47,vmi2430822.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
SPO:pool1d42r0zln3,pool1d42r0zln3,single_pool,pool1d42r0zln3kvvc54w4945735gnrm635as8hj8zy38tjprw2l49rd,,280856.221073,ip,5.252.55.47,5.252.55.47,vmi1862152.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",DE,DE,Contabo,commodity-vps,contabo:st_louis
SPO:pool1d42r0zln3,pool1d42r0zln3,single_pool,pool1d42r0zln3kvvc54w4945735gnrm635as8hj8zy38tjprw2l49rd,,280856.221073,ip,218.236.63.23,218.236.63.23,,9318,"SKB-AS SK Broadband Co Ltd, KR",KR,KR,Other / on-prem,other-or-onprem,cc:KR
SPO:pool1c0p84nykx,GOKEY,single_pool,pool1c0p84nykx0m4yqs9pkvlgagh3nlnrn77d5zed9kv9ktljh2cjcy,GOKEY,135620.691441,dns,relay1.gokey.network,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1c0p84nykx,GOKEY,single_pool,pool1c0p84nykx0m4yqs9pkvlgagh3nlnrn77d5zed9kv9ktljh2cjcy,GOKEY,135620.691441,dns,relay2.gokey.network,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1xcesfga2h,pool1xcesfga2h,single_pool,pool1xcesfga2h2fh7s4es4v2nsu4npc3ayg5x93m4mvt7whn2pfswma,,7.621654,ip,3.71.14.24,3.71.14.24,ec2-3-71-14-24.eu-central-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,DE,AWS,hyperscaler,aws:eu-central-1
SPO:pool1xcesfga2h,pool1xcesfga2h,single_pool,pool1xcesfga2h2fh7s4es4v2nsu4npc3ayg5x93m4mvt7whn2pfswma,,7.621654,ip,35.156.74.59,35.156.74.59,ec2-35-156-74-59.eu-central-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,DE,AWS,hyperscaler,aws:eu-central-1
WAVE,Wave / Wavepool,declared_brand,pool14atewgzlv6nl2e8k3ndrzwt9y07sepuplj9vuxk3trzzj5lmg64,WAY,1232.792602,dns,relays.skylightpool.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1wumx7h5vn,SOLAR,single_pool,pool1wumx7h5vnkjwhv0rycjwdqd8cykvr380etvszgevquxwz02p5wx,SOLAR,3906.82391,ip,34.176.55.139,34.176.55.139,139.55.176.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,CL,GCP,hyperscaler,gcp:southamerica-west1
SPO:pool1s4hxwet8e,KSTRL,single_pool,pool1s4hxwet8ezjgfjxekeexezzyu2zhg302hpex6f683hvsw8qpd5v,KSTRL,2007.823514,ip,46.101.83.77,46.101.83.77,1599469.cloudwaysapps.com,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1s4hxwet8e,KSTRL,single_pool,pool1s4hxwet8ezjgfjxekeexezzyu2zhg302hpex6f683hvsw8qpd5v,KSTRL,2007.823514,ip,46.101.85.149,46.101.85.149,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1fr3ws5vwm,pool1fr3ws5vwm,single_pool,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,,2972.639531,dns,octovalve.manifold.exchange,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1pj5wv8tvu,pool1pj5wv8tvu,single_pool,pool1pj5wv8tvu5f5dpmx6w5wthqy4sg3vs4qjvumg439v0plxgnu8a6,,1763.035874,ip,70.88.27.38,70.88.27.38,,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1reje63x6l,MILL,single_pool,pool1reje63x6l2dh4t6d8ya3m04c9lypu4chc0cvn4jnk7lmus54ckn,MILL,1010.076116,ip,35.88.95.75,35.88.95.75,ec2-35-88-95-75.us-west-2.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,US,AWS,hyperscaler,aws:us-west-2
SPO:pool1p39fgnpat,pool1p39fgnpat,single_pool,pool1p39fgnpatsmyln2nyhr64elqfzxxk8q25xtkny97qgnlkllaxry,,11885.45174,ip,103.172.196.72,103.172.196.72,,142394,"CSNET-AS-ID PT Cahaya Solusindo Internusa, ID",ID,ID,Other / on-prem,other-or-onprem,cc:ID
SPO:pool1p39fgnpat,pool1p39fgnpat,single_pool,pool1p39fgnpatsmyln2nyhr64elqfzxxk8q25xtkny97qgnlkllaxry,,11885.45174,ip,103.172.196.73,103.172.196.73,,142394,"CSNET-AS-ID PT Cahaya Solusindo Internusa, ID",ID,ID,Other / on-prem,other-or-onprem,cc:ID
SPO:pool14t5mu3sc0,pool14t5mu3sc0,single_pool,pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,1514.892066,ip,209.145.63.148,209.145.63.148,vmi2440577.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
SPO:pool14t5mu3sc0,pool14t5mu3sc0,single_pool,pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,1514.892066,dns,www.phoenixstakepool.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1pmsjsvnd5,pool1pmsjsvnd5,single_pool,pool1pmsjsvnd506xqzwlcavexcl86ta046eqz74xzvt97688urmd0qj,,1196.873739,dns,system76-server.encyclopedia.tw,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1lmzhzkdvk,HRDIB,single_pool,pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,2292896.380466,ip,160.16.135.63,160.16.135.63,tk2-403-42809.vs.sakura.ne.jp,9370,"SAKURA-B SAKURA Internet Inc., JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool1lmzhzkdvk,HRDIB,single_pool,pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,2292896.380466,ip,133.242.164.158,133.242.164.158,ik1-119-66154.vs.sakura.ne.jp,7684,"SAKURA-A SAKURA Internet Inc., JP",JP,JP,Other / on-prem,other-or-onprem,cc:JP
SPO:pool1ssn7vj756,pool1ssn7vj756,single_pool,pool1ssn7vj756vpv84h5vgkkvv5rzk0zp6pp2kdrqwfjsffu60djyy8,,197.62403,dns,node1.localnft.io,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1yuq5ck8d6,MIDFI,single_pool,pool1yuq5ck8d6fssa3ju004wn9nap3ll06hd60a6tau4ptj8sqhtgsn,MIDFI,295556.653711,dns,cardanorelay1.mi-defi.com,12.248.236.106,,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1yuq5ck8d6,MIDFI,single_pool,pool1yuq5ck8d6fssa3ju004wn9nap3ll06hd60a6tau4ptj8sqhtgsn,MIDFI,295556.653711,dns,cardanorelay2.mi-defi.com,172.9.134.73,172-9-134-73.lightspeed.livnmi.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1233gq8vt6,pool1233gq8vt6,single_pool,pool1233gq8vt6nzytuw60sr9gy2jmehc88fpglrjrzsd8kys5gqelgg,,4079.358398,ip,75.60.153.105,75.60.153.105,75-60-153-105.lightspeed.tukrga.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1rthy0xp2s,MEDA🌌,single_pool,pool1rthy0xp2syng0cydp85wvz973szmq2ns8u5p4hdedkwlyhry27w,MEDA🌌,6559.270234,ip,92.247.156.113,92.247.156.113,,29580,"A1BG_RSG A1 EAD, BG",BG,BG,Other / on-prem,other-or-onprem,cc:BG
SPO:pool1rthy0xp2s,MEDA🌌,single_pool,pool1rthy0xp2syng0cydp85wvz973szmq2ns8u5p4hdedkwlyhry27w,MEDA🌌,6559.270234,ip,92.247.156.113,92.247.156.113,,29580,"A1BG_RSG A1 EAD, BG",BG,BG,Other / on-prem,other-or-onprem,cc:BG
SPO:pool1jepxzmqlj,JUNC,single_pool,pool1jepxzmqljthtfvcx9dhcp7rysg9n40z6jxr9cw7963h0qv8mz60,JUNC,568.150653,ip,194.163.175.53,194.163.175.53,vmi3148760.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1lq78uw50p,pool1lq78uw50p,single_pool,pool1lq78uw50ple5j3ruk6rx3np3u5ya0hcgq2k47yfmpuj46mahwnl,,0.0,ip,62.171.147.202,62.171.147.202,vmi2706412.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:frankfurt_am_main
SPO:pool1k8w7ylxa5,DAO,single_pool,pool1k8w7ylxa542hwymnwmuumpnudz7j9ae582wqecxv9n24zu8fptq,DAO,15146.894755,ip,49.12.247.154,49.12.247.154,static.154.247.12.49.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:falkenstein
SPO:pool1k8w7ylxa5,DAO,single_pool,pool1k8w7ylxa542hwymnwmuumpnudz7j9ae582wqecxv9n24zu8fptq,DAO,15146.894755,ip,5.161.78.58,5.161.78.58,server-prof415.discoursehosting.net,213230,"HETZNER-CLOUD2-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:ashburn
COINBASE_BISON,Coinbase / bison.run,opaque_operational,pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,TOT,0.0,dns,adc50bac.cardano-relay.bison.run,52.48.118.158,ec2-52-48-118-158.eu-west-1.compute.amazonaws.com,16509,"AMAZON-02 - Amazon.com, Inc., US",US,IE,AWS,hyperscaler,aws:eu-west-1
SPO:pool1tyfdyg85t,AMANT,single_pool,pool1tyfdyg85t50lj69ehgmg90e4xr6y42he6pt8pvmau8v5x46fy67,AMANT,1808.589374,ip,154.12.248.230,154.12.248.230,vmi2908703.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
SPO:pool1sy86l3j2a,pool1sy86l3j2a,single_pool,pool1sy86l3j2aumxgsvp2nmw4ukuq2tc7drnqum9z8796hxnzksde4j,,2443.472823,dns,relay1.rafflepool.net,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1sy86l3j2a,pool1sy86l3j2a,single_pool,pool1sy86l3j2aumxgsvp2nmw4ukuq2tc7drnqum9z8796hxnzksde4j,,2443.472823,dns,relay2.rafflepool.net,,,,,,,Unresolved,unresolved,cc:??
RAY,XRAY1,discovered_mpo,pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,45.344721,dns,relays.xray.app,217.76.60.114,vmi1595764.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,45.344721,dns,relays.xray.app,217.76.59.181,vmi1595762.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,45.344721,dns,relays.xray.app,217.76.59.223,vmi1595763.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool1e6rjpsl42hsc52zc9s2awhv2df50yzw43xtc7d0vranpc9ej8uj,XRAY7,80732.701105,dns,relays.xray.app,217.76.60.114,vmi1595764.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool1e6rjpsl42hsc52zc9s2awhv2df50yzw43xtc7d0vranpc9ej8uj,XRAY7,80732.701105,dns,relays.xray.app,217.76.59.181,vmi1595762.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool1e6rjpsl42hsc52zc9s2awhv2df50yzw43xtc7d0vranpc9ej8uj,XRAY7,80732.701105,dns,relays.xray.app,217.76.59.223,vmi1595763.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150579.998006,dns,relays.xray.app,217.76.60.114,vmi1595764.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150579.998006,dns,relays.xray.app,217.76.59.181,vmi1595762.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
RAY,XRAY1,discovered_mpo,pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150579.998006,dns,relays.xray.app,217.76.59.223,vmi1595763.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1lunsvxzwg,DERP,single_pool,pool1lunsvxzwgxjqf622gq72n6jhclq5juy0mqh9v4ktufdrzulfncr,DERP,3265.592968,dns,relay.derpbirds.io,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1zdl39pvap,MRBEE,single_pool,pool1zdl39pvapcaj5um8nyduaq2vmn64dqwz4qlhnzurnca8zetk74s,MRBEE,170292.124207,dns,r1.mrbee.io,78.142.96.66,066-096-142-078.ascus.at,39912,"I3B-AS, AT",AT,AT,Other / on-prem,other-or-onprem,cc:AT
SPO:pool1zdl39pvap,MRBEE,single_pool,pool1zdl39pvapcaj5um8nyduaq2vmn64dqwz4qlhnzurnca8zetk74s,MRBEE,170292.124207,dns,r2.mrbee.io,78.142.96.66,066-096-142-078.ascus.at,39912,"I3B-AS, AT",AT,AT,Other / on-prem,other-or-onprem,cc:AT
SPO:pool1z2m3n779d,pool1z2m3n779d,single_pool,pool1z2m3n779dyqjat2m8a5vl94nrl43xm2tlk8dtey6txggx0a6fyp,,162492.854471,dns,relay.blockinvestmentgroup.com,,,,,,,Unresolved,unresolved,cc:??
KTO,nan,discovered_mpo,pool1eq96x3rdmq0dxdyx0wwwy064p2jzrlg6dp37r5uwhehnja29fxq,CRTR,202.980481,ip,78.69.113.187,78.69.113.187,78-69-113-187-no600.tbcn.telia.com,3301,"TELIANET-SWEDEN Telia Company, SE",SE,SE,Other / on-prem,other-or-onprem,cc:SE
SPO:pool1h4g295xug,pool1h4g295xug,single_pool,pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495.282744,ip,68.183.202.140,68.183.202.140,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1h4g295xug,pool1h4g295xug,single_pool,pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495.282744,ip,159.203.1.76,159.203.1.76,,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool1h4g295xug,pool1h4g295xug,single_pool,pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495.282744,ip,159.203.10.69,159.203.10.69,ap.a-protectwarranty.com,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,US,DigitalOcean,commodity-vps,cc:US
SPO:pool164nml0s3v,pool164nml0s3v,single_pool,pool164nml0s3vt20jd8uf0lwf5hjnt4vcan9sjmxr8huq7k2qswd8jq,,0.0,ip,155.138.131.159,155.138.131.159,155.138.131.159.vultrusercontent.com,20473,"AS-VULTR - The Constant Company, LLC, US",US,US,Vultr / Choopa,commodity-vps,cc:US
SPO:pool15k0zeppza,DDOS,single_pool,pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,DDOS,5468022.95807,ip,38.242.129.169,38.242.129.169,vmi1841203.contaboserver.net,51167,"CONTABO, DE",US,US,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1taadtauxn,LOXE,single_pool,pool1taadtauxnhqql7s58fztlmnsxg0680mdaz25yry42q4m5s47z8n,LOXE,58610.815355,dns,pool.loxeinc.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1wsug8q6kj,FSTR,single_pool,pool1wsug8q6kjtje0hzwp68lchwll0046t6huua3f7p35fttx7fcwm8,FSTR,7.597052,ip,173.24.228.129,173.24.228.129,173-24-228-129.client.mchsi.com,NA,NA,US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1wsug8q6kj,FSTR,single_pool,pool1wsug8q6kjtje0hzwp68lchwll0046t6huua3f7p35fttx7fcwm8,FSTR,7.597052,ip,173.24.228.129,173.24.228.129,173-24-228-129.client.mchsi.com,NA,NA,US,US,Other / on-prem,other-or-onprem,cc:US
WEP,ISP,discovered_mpo,pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,PSPJ,2762839.67329,ip,34.85.24.117,34.85.24.117,117.24.85.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,JP,GCP,hyperscaler,gcp:asia-northeast1
WEP,ISP,discovered_mpo,pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,PSPJ,2762839.67329,ip,34.175.85.49,34.175.85.49,49.85.175.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,ES,GCP,hyperscaler,gcp:europe-southwest1
SPO:pool19peeq2czw,PREEB,single_pool,pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,PREEB,770646.459979,dns,preeb.ddns.net,71.201.111.181,c-71-201-111-181.hsd1.il.comcast.net,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool19peeq2czw,PREEB,single_pool,pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,PREEB,770646.459979,dns,preeb2.ddns.net,23.112.251.35,23-112-251-35.lightspeed.cicril.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1dwthjmzrk,pool1dwthjmzrk,single_pool,pool1dwthjmzrkm5q42yqa3x50jaye6pg57n7t569c44an6hzsg8qake,,79654.379938,ip,65.109.167.235,65.109.167.235,static.235.167.109.65.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:helsinki
SPO:pool1dwthjmzrk,pool1dwthjmzrk,single_pool,pool1dwthjmzrkm5q42yqa3x50jaye6pg57n7t569c44an6hzsg8qake,,79654.379938,ip,65.109.4.166,65.109.4.166,static.166.4.109.65.clients.your-server.de,24940,"HETZNER-AS, DE",DE,DE,Hetzner,commodity-vps,hetzner:helsinki
SPO:pool13ew2l5glv,ADALV,single_pool,pool13ew2l5glvzj6l8r0qkjqchxjyg7tzmv604zh4y68kvhf5x5skgu,ADALV,96149.926724,dns,usacore1.orellana.com.ve,107.217.97.240,107-217-97-240.lightspeed.rcsntx.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool14tj8njl3g,pool14tj8njl3g,single_pool,pool14tj8njl3ggzj4dzcsrm5yjekrahytp4zkh3s78gsxz4c55jfuzv,,760.828483,ip,144.126.154.42,144.126.154.42,vps.thiagho.com,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:st_louis
SPO:pool14f0uj8vgh,BOATS,single_pool,pool14f0uj8vghxzs09p3rzvhlur0dnfwylxc67whaz087srtjjrcjgd,BOATS,54740.091989,dns,relaynode1.harborstakepool.com,107.204.158.110,107-204-158-110.lightspeed.sndgca.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool14f0uj8vgh,BOATS,single_pool,pool14f0uj8vghxzs09p3rzvhlur0dnfwylxc67whaz087srtjjrcjgd,BOATS,54740.091989,dns,relaynode2.harborstakepool.com,107.204.158.110,107-204-158-110.lightspeed.sndgca.sbcglobal.net,7018,"ATT-INTERNET4 - AT&T Enterprises, LLC, US",US,US,Other / on-prem,other-or-onprem,cc:US
SPO:pool1smfwu5w54,pool1smfwu5w54,single_pool,pool1smfwu5w54mnxea6dg7gwmkk6df8jauuf4h2x0cqew3dk2lgln2t,,444528.535864,dns,relay01.ohanacardano.com,86.48.1.30,vmi3281297.contaboserver.net,51167,"CONTABO, DE",DE,DE,Contabo,commodity-vps,contabo:lauterbourg
SPO:pool1smfwu5w54,pool1smfwu5w54,single_pool,pool1smfwu5w54mnxea6dg7gwmkk6df8jauuf4h2x0cqew3dk2lgln2t,,444528.535864,dns,relay02.ohanacardano.com,38.242.155.85,vmi947231.contaboserver.net,51167,"CONTABO, DE",US,US,Contabo,commodity-vps,contabo:lauterbourg
ETORO,eToro,declared_brand,pool1mkprng8gaw4uzkd0x9ppjw5y52gv2qnwuet9dtvmdy6fkjuv9u3,ETO15,0.0,ip,34.91.217.120,34.91.217.120,120.217.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
ETORO,eToro,declared_brand,pool1mkprng8gaw4uzkd0x9ppjw5y52gv2qnwuet9dtvmdy6fkjuv9u3,ETO15,0.0,ip,34.91.176.78,34.91.176.78,78.176.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
ETORO,eToro,declared_brand,pool1mkprng8gaw4uzkd0x9ppjw5y52gv2qnwuet9dtvmdy6fkjuv9u3,ETO15,0.0,ip,34.91.150.76,34.91.150.76,76.150.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
SPO:pool1mdyuct0kg,AY1,single_pool,pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AY1,904820.743005,ip,5.180.151.80,5.180.151.80,vmi684333.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",DE,DE,Contabo,commodity-vps,contabo:st_louis
SPO:pool1mdyuct0kg,AY1,single_pool,pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AY1,904820.743005,ip,66.94.99.105,66.94.99.105,vmi684332.contaboserver.net,40021,"CONTABO-40021 - Contabo Inc., US",US,US,Contabo,commodity-vps,contabo:orangeburg
SPO:pool1vgfc8fqul,MSP,single_pool,pool1vgfc8fqul93hf6fnl9n23czssgw6xyqx2yjn0lxqmcmvvc839th,MSP,1652.303744,dns,monsterstakepool.com,,,,,,,Unresolved,unresolved,cc:??
SPO:pool1vgfc8fqul,MSP,single_pool,pool1vgfc8fqul93hf6fnl9n23czssgw6xyqx2yjn0lxqmcmvvc839th,MSP,1652.303744,dns,msprelay2.dynamic-dns.net,68.160.239.199,pool-68-160-239-199.nycmny.fios.verizon.net,701,"UUNET - Verizon Business, US",US,US,Other / on-prem,other-or-onprem,cc:US
ETORO,eToro,declared_brand,pool1057u7q40d3azwak890qe9rt3yh554udtqjgj8nkuk0d5unenspe,ETO16,0.0,ip,34.91.217.120,34.91.217.120,120.217.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
ETORO,eToro,declared_brand,pool1057u7q40d3azwak890qe9rt3yh554udtqjgj8nkuk0d5unenspe,ETO16,0.0,ip,34.91.176.78,34.91.176.78,78.176.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
ETORO,eToro,declared_brand,pool1057u7q40d3azwak890qe9rt3yh554udtqjgj8nkuk0d5unenspe,ETO16,0.0,ip,34.91.150.76,34.91.150.76,76.150.91.34.bc.googleusercontent.com,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,NL,GCP,hyperscaler,gcp:europe-west4
