pool_id,delegation_count,total_ada,saturation_pct,margin,fixed_cost,blocks_10ep,avg_ros_annualised,choice_quality
pool1vwquf4wt465lhketcy2j7jwpz5l6l0ce6a79ga3y4wg7gc8egp0,65,1196431,1.5,0.0000,170,9,1.5397,suboptimal
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,46,1194711,1.6,0.0000,170,0,0.0000,non_productive
pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,425,1181101,1.5,0.0100,340,5,5.0799,suboptimal
pool1jldq2rf7y2ukm2t8ds8d9upzgdgv07jhkckl0mvedwhxx5nkugt,121,1176456,1.4,0.0350,340,6,2.5438,suboptimal
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,871,1169491,1.6,0.0100,340,6,4.7950,suboptimal
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,108,1163016,1.5,0.0300,170,5,1.6233,suboptimal
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,237,1162053,1.8,0.0000,170,9,2.0564,suboptimal
pool1ygsyw93csvam58nf63gttknj9dvj3zxh54h4eh0kals7kdf0nx6,51,1159892,1.5,0.0000,170,8,1.9670,suboptimal
pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,5,1155920,1.5,0.0500,340,7,3.2118,suboptimal
pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,68,1141175,1.5,0.0325,340,5,1.8055,suboptimal
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,168,1139232,5.0,0.0200,170,4,1.6874,suboptimal
pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,7,1133239,1.5,0.0100,340,6,2.5524,suboptimal
pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,1110,1131917,1.5,0.0450,340,8,3.5645,suboptimal
pool156wg3relgtlhwu55z3wpqurtaprguefe9tzrakhuqyyc60553au,29,1119438,1.4,0.0100,340,6,1.8707,suboptimal
pool1gr7jlqk9kmhwuztdwcwf6nyr2teeq9r8h4y62ev0xrrvyvwly64,885,1114411,1.5,0.0500,340,8,3.0574,suboptimal
pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv,141,1112852,1.2,0.0090,340,8,4.9932,suboptimal
pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,246,1107878,1.4,0.0000,340,8,3.5157,suboptimal
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,346,1105200,1.1,0.0000,340,6,4.0420,suboptimal
pool1q5za50d3sr707xkmjtyrs0v76ezxyj8g8uhggfk0wfl77aufd9k,16,1084446,1.4,0.0100,340,0,0.0000,non_productive
pool1h04mh7qugt09hp8mhjpvfl4t0rutmz703dd003e6qeny5jf9c57,16,1077120,1.4,0.0150,170,0,0.0000,non_productive
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,49,1072942,1.2,0.0000,170,4,1.3141,suboptimal
pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2,3,1072073,1.4,0.1000,170,2,0.8807,non_productive
pool1ytyw34lckr8k9dhn59h287wqry5lk6waqtfhxe6v94v4gsaa7vx,26,1055883,0.7,0.0100,340,3,0.0000,non_productive
pool17xh922cr9skc0fqk7sr8at6xx6eluh5qyv9p7ca2x0mtc3st0mz,848,1040039,1.8,0.0200,170,3,1.3473,non_productive
pool1e2tl2w0x4puw0f7c04mznq4qz6kxjkwhvuvusgf2fgu7q4d6ghv,86,1039334,1.4,0.0000,170,6,3.4712,suboptimal
pool1nx2g7dzc90uu47e8kp057r59g8z5sz6v0x76wsph8xpcqzqycv7,6,1036224,1.4,0.0147,340,0,0.0000,non_productive
pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,146,1032175,1.3,0.0000,170,7,3.1865,suboptimal
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,16,1031383,1.3,0.0000,170,3,2.5255,non_productive
pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,90,1025792,1.3,0.0300,170,10,2.5865,suboptimal
pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,593,1021677,1.3,0.0200,170,6,2.4882,suboptimal
pool1xmtmp6cmmmaatkn3jd9dlht8xjyf7xnqmrurs59kj2ygxuz2jkd,5,1019632,1.4,0.1500,345,8,2.9763,suboptimal
pool1zfhww5y28t303z6uyq3w47pkhfmxww9dsn89vrxteplg2zjkekl,175,1013480,1.3,0.0500,170,8,1.8089,suboptimal
pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,59,1010478,1.4,0.0000,340,4,3.9216,suboptimal
pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,69,1009555,1.3,0.0100,340,7,3.3147,suboptimal
pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws,3,1006245,1.3,0.1000,170,2,0.9380,non_productive
pool1gvnkmpfu26vncrmhj6hr792kwu32hw553upadcphjwu4qewj7jz,10,998555,1.3,0.0000,340,4,3.3688,suboptimal
pool12yscr8j3zs34ewxrwlk0p2w5uvgcnrzywpp78ddjsj8kxd530f9,685,981864,1.3,0.0100,340,7,4.2770,suboptimal
pool1tjr4zpndkvwkw3du3fvt59f5men6jhuevt7rpx6xw0wcct5kl04,70,977842,1.3,0.0000,340,7,2.2114,suboptimal
pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,11,976089,1.6,0.0250,340,8,1.8357,suboptimal
pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,77,974029,1.3,0.0500,170,7,1.9648,suboptimal
pool1f6ltd3rd3e69klr32r0xw7h59lc76lhc9l705d380lj76d926du,3,965847,0.0,0.0100,340,0,0.0000,non_productive
pool1x9q4jf3zwftwygeeulku8xtlywmtmzwxjk2g3fz3j5mlwjqnr3p,49,954262,1.3,0.0300,340,8,4.3887,suboptimal
pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,176,952609,1.3,0.0000,170,5,4.7183,suboptimal
pool1p9sda64t6l9802tsu2fj6phvt9xfqgcpjucyr3kek8wzurmn8rz,56,951060,1.3,0.0000,340,0,0.0000,non_productive
pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,41,950681,1.2,0.0150,170,4,1.7121,suboptimal
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,130,946066,1.4,0.0000,170,7,2.5801,suboptimal
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,88,944760,1.2,0.0000,495,6,1.7170,suboptimal
pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,378,944453,1.2,0.0100,340,4,2.2462,suboptimal
pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,962,932799,1.2,0.0000,1000,0,0.0000,non_productive
pool1gx6eawfvnhckevmlzhfz9j3uzj92j2wgww0mdd2fu5d4zd4wvaa,172,932620,1.2,0.0100,170,8,3.3267,suboptimal
pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,44,929831,1.2,0.0000,170,8,2.0965,suboptimal
pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,61,924230,1.2,0.0100,170,1,17.2991,non_productive
pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,333,914828,1.2,0.0000,340,6,3.0050,suboptimal
pool1qqqq58jy30weq2an3px3maljdmawcwh6ml4hr8m9euq9z2n7wyz,18,910637,1.2,0.0350,340,6,2.9692,suboptimal
pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,17,910534,1.2,0.0000,340,0,0.0000,non_productive
pool1p8yn95k4wgznc38ezckler84ufc6kxemmsvptv74r3g4zkxj24q,44,909728,1.2,0.0000,170,7,3.4038,suboptimal
pool19ygh8apuc2qz0u9kr4wj9qj33xhw70n7z286xll0g6ltgccuq42,22,905377,1.2,0.0150,340,6,2.3653,suboptimal
pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,57,904392,1.3,0.0200,170,7,2.0094,suboptimal
pool1qaxrj6n50naglqmzj5puq5sd0awgy9wnqmykpwmcah4vzhndpve,49,901478,1.2,0.0000,340,4,2.3608,suboptimal
pool1csrtagrya4hc5pectc20s8s7am3e6vpdjj6antqzvn2lgmm5afs,29,899427,1.2,0.0080,340,7,2.3468,suboptimal
pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d,191,897903,1.3,0.0314,340,7,2.9632,suboptimal
pool1p82vmqednsalje23mpnz9u3qt9ruj79xu83mr6p8t93fw5fcu3y,82,894055,1.2,0.0100,170,8,2.2237,suboptimal
pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,86,891322,1.3,0.0000,170,5,0.9179,suboptimal
pool13nn6lk6dx5ww95h5qqeeazyp074j7en8e6qszq62rtj9wcx522z,14,886818,1.1,0.0200,170,4,1.2112,suboptimal
pool1n500map6vvxwkxnrw5m9vgmjqrmtaxuuxkgqvzz7699c7qc550v,58,879204,1.1,0.0050,340,6,3.5379,suboptimal
pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,251,877417,1.1,0.0100,250,4,3.8664,suboptimal
pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,215,874034,1.1,0.0100,340,8,2.3732,suboptimal
pool1vvesqladm29fuzrv93px5qse0upw82a579lz9063xsfrz7yef7z,19,873574,1.1,0.0000,340,6,8.0696,suboptimal
pool19frt3kaxxk4vr4x3wnaapntu0ul0dsesu77wfqaawc5h5ffgfgt,77,857079,1.1,0.0499,340,6,2.3270,suboptimal
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,34,855889,1.1,0.0300,170,3,3.8994,non_productive
pool1nsaul82z7ytu73q96w2wgj8wrardmrzjkuzaankzn0xuqkj70qm,38,855453,0.8,0.0190,340,4,3.4987,suboptimal
pool1ft6jvmft8tg3lwzg6wfsprlex3ncuq5cnckwycavqk5q63jhrhv,90,854760,1.1,0.0000,170,2,1.2505,non_productive
pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,472,852084,1.1,0.0250,340,5,2.4523,suboptimal
pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,86,851532,1.1,0.0300,170,7,2.0877,suboptimal
pool1n3sjq3qvu5vvcd6aud6ndcwq7r3ghmkafcg60gznlwfrk2ucxku,1007,847998,0.9,0.0500,340,7,3.1725,suboptimal
pool1e59h5m5vyggszyafel7zvcnsayt2de7wyxyezlrsmm4a679q3zr,377,840081,1.1,0.9900,340,6,0.0340,suboptimal
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,96,833720,0.9,0.0200,170,4,4.5351,suboptimal
pool1ax8znp3yeeh0udrr2vvtm4wkxjldwv4mywycn573km7fu20y5xa,13,827546,1.1,0.0500,340,2,0.0000,non_productive
pool1n5shd9xdt4s2gm27fxcnuejaqhhmpepn6chw2c82kqnuzdtpsem,118,820381,1.1,0.0000,340,4,2.6206,suboptimal
pool12pwp8hln0cjsxv0h2a0463qsakkhwetfhyqw7vzmpwd2jdj86n6,12,820068,1.1,0.0100,340,4,2.5651,suboptimal
pool1w9yeaaadjz9563tf2h7katrlujvxnywda8el8z66h02ckccx95x,222,814444,1.1,0.0000,340,2,2.5883,non_productive
pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,35,806933,1.1,0.0000,170,3,4.5275,non_productive
pool157dwm0l9jf2h59me75slfww8dylcnumdgjvhpsyhfmlry4cn44a,39,802068,0.9,0.0300,170,5,1.7698,suboptimal
pool1h7eevnu53zdfujqfzldw4jgdjh475u0glvtruwrnmdmycn6jdzs,18,801644,1.0,0.0100,340,2,0.0000,non_productive
pool1kv53mzjwqjp4aw48rczj8vm6hejwfnfwa634czyx5tw5qq3tata,83,801031,1.1,0.0100,170,1,1.2591,non_productive
pool1rtnv5vj0glxu9w2mkl9ptev72enx75gjzdkc8urfhavr5reah0c,88,799114,0.3,0.0000,170,1,4.4807,non_productive
pool1nchr83fc0hrykvhlnh64n3wlt5vkdu727xjep59znrwzs589jdd,22,790459,1.0,0.0100,340,4,2.6114,suboptimal
pool10n23qyec2zcetv0e3x7fdjydscsrlet5sph2hgtfc7x5ze56jqn,319,789580,0.5,0.0100,340,3,5.5496,non_productive
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,36,785617,1.0,0.0100,340,5,0.0000,suboptimal
pool1gha260s6hx855p49fc735w78p0kcp4hyxl8glymp5k5muk9jkgm,315,782293,1.0,0.0400,340,5,2.5667,suboptimal
pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,128,780543,1.0,0.0100,340,4,4.2093,suboptimal
pool13l9hxj5dke9yd8xrxtfdkxgppj4wdyy52k99jded9f4kv5ce7al,677,773599,1.1,0.0000,340,5,2.9056,suboptimal
pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,133,772121,1.0,0.0200,300,6,0.6271,suboptimal
pool1w9hdxd0ydy7qrtxe2lceg80mpsyamwnaqyvu2v0yngj4cfkfu2t,4,768923,1.0,1.0000,170,8,0.0000,suboptimal
pool1khyv2zj3asyhz76a4r2ky42sdxn3gqu3lcyw3sj74trmwhlc5ud,20,758398,1.0,0.0000,340,4,0.0000,suboptimal
pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc,127,756056,1.0,0.0000,340,8,5.2636,suboptimal
pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,104,753840,0.9,0.0000,340,8,2.9217,suboptimal
pool1n353xqapcq8wtyskm8cj4g04t8rv03lteyl30c42zug7kzv8vqz,49,753205,1.0,0.0000,340,0,0.0000,non_productive
pool1xaudqyen24fz02vhu9qa2ry44suzfk8z3lh7sc6qx7c3gpweww2,171,751901,0.6,0.0390,500,4,0.0000,suboptimal
pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,227,747940,1.0,0.0000,170,8,1.4512,suboptimal
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,31,746549,1.0,0.0100,340,5,2.8151,suboptimal
pool1azwytj96wpa7hqmj5adks6tpw7rhnwdqpf9hkgyy0mwdxxzxz9w,3,738072,1.0,0.0400,340,7,2.7832,suboptimal
pool1gf8a46j6hvhad8e48hez4084x34snpua8k7t3kzy9w42q6w60z8,111,729393,1.0,0.0000,170,5,1.4493,suboptimal
pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7,32,728258,0.9,0.0000,170,6,2.0036,suboptimal
pool1h40kkf28nr3amhs6nsmqn75aderg6cutmygr47czu2dw2dxzvgm,53,727984,0.9,0.0200,340,4,7.8174,suboptimal
pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v,123,722446,0.9,0.0200,340,5,5.1531,suboptimal
pool1s0kkragd8r2xyyms680l9eed443v3eufmarykpjfh2r6cpksm2j,16,722002,1.0,0.0200,680,7,4.1139,suboptimal
pool13zq5jktx7xmngfer82nkrs8aqjklmydntxdqzttas328yuttgx6,40,714248,0.9,0.0000,170,7,2.9341,suboptimal
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,347,711582,0.9,0.0100,340,5,4.6318,suboptimal
pool1ht35ft8az9k9u7gnc2yut7usj96he5mqngthunyf2kmnsl2kmed,12,707468,1.0,0.0300,170,8,1.4315,suboptimal
pool1nwfzutmm6et5yt6mdk6d3ls57qfmwje0hwcepr3dn68mu9wl0pd,47,700747,1.7,0.0000,400,6,3.0563,suboptimal
pool1nwcu3al5vfm7t3dtvyuu4hlmlvezd05c5v386q90hlptks4mqw3,6,699074,0.9,0.0075,340,7,0.0000,suboptimal
pool1a2ffl2d20yransp2p4hqys5vy6hys8kmtchdvlfqale7ywxssjh,21,696762,0.9,0.0000,170,2,0.0000,non_productive
pool15ju4ktqmtha9vry4mf44hr2psf807n4achj76z8uhawgw9462kx,43,695654,0.9,0.0080,340,1,0.0000,non_productive
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,245,695441,1.0,0.0100,340,3,2.7120,non_productive
pool1xxvcz8dem4xufzn74v2y7fs709mfw3tpq963thzg5en5jrkv67a,132,692747,0.5,0.0300,340,4,0.0000,suboptimal
pool1pn36hexudnjg6uwvxc5tld3ay2g6ty99ardzhn7crhkhzshjpte,24,689877,0.9,0.0100,200,4,3.7581,suboptimal
pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,72,683282,0.9,0.0160,170,8,3.2245,suboptimal
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,138,669737,0.9,0.0100,340,7,3.9940,suboptimal
pool1u8yequt4vq3jhajeegc02r3msnne6krayxuzrypaz8jkq5v5pux,567,663701,0.9,0.0200,340,7,3.0193,suboptimal
pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,302,660902,1.1,0.0350,170,6,1.2962,suboptimal
pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7,12,659730,0.8,0.0000,340,3,3.2872,non_productive
pool1y24nj4qdkg35nvvnfawukauggsxrxuy74876cplmxsee29w5axc,97,658844,0.8,0.0000,170,8,2.0870,suboptimal
pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l,303,651679,0.8,0.0200,170,3,1.6146,non_productive
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,60,650635,0.8,0.0000,170,3,2.8676,non_productive
pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz,81,648426,0.9,0.0100,340,4,0.0000,suboptimal
pool1qv3velgldz529zq904jy9qfrhdh0akwkkhylu2rymd6sw9m02cc,4,646973,0.0,0.0500,340,0,0.0000,non_productive
pool18q7axjzcrs7pd2vpmcgh33p0r5cng2q0v6ldw5vtwuhl6ctgmeg,17,644259,0.8,0.0000,340,5,5.2413,suboptimal
pool1chzrvd7wzmw8ufsehctn8fmf7ca27xf7d6f5tpreat7kxx6hwf9,21,634603,0.8,0.0000,170,7,2.2167,suboptimal
pool1vkngxunyagwen690yn36pa2v6jecyxgeavl9nva9dwzhu22fzt7,78,633844,0.8,0.0000,340,5,0.0000,suboptimal
pool1pxw4z2m0lmw422hr32dwyy3uz9436g8p7qdmg2sl2w0m5pyk3yn,182,627968,0.6,0.0100,340,0,0.0000,non_productive
pool14z3hap9tf6gt4gk8u84kcwm3s0etcgha26sn8t8wmvcruk0kvgj,5,618385,0.5,0.0000,170,0,0.0000,non_productive
pool1zsyqzr04g5pr3nv7vfk8ldc3uf0xljc8yftdsqpxxqpychpxj65,11,615834,0.8,0.0050,170,6,2.9990,suboptimal
pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,65,615581,0.8,0.0238,170,3,1.6157,non_productive
pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,219,614753,0.8,0.0000,170,7,2.7837,suboptimal
pool1zn4wnk52kmfjy9mw4z85p6wn9kzrn94l9h5gys8r2k2w57mdnhh,56,608869,0.8,0.0000,170,3,2.9966,non_productive
pool1z4f2vmmwckcm6c4fmhn3vmymhsg8gjukx5905g54hlhqs9kaht9,24,607211,0.8,0.0150,170,5,2.5151,suboptimal
pool1vhzjtcrcyzy5ld05mj8edy5at37x4g7du8uvvss037h26h8s8z5,68,600986,0.8,0.0500,340,4,7.1225,suboptimal
pool13mjxg33urh0xquvw33kjn85yw7j42uwqw0pvh8s6c67rszr7ssz,13,598975,0.8,0.0100,340,5,5.4656,suboptimal
pool1suvska2n58hqxqzzqwpw3558072vkmng0jezzgtlsj625yk7gt8,17,597724,0.8,0.0000,170,4,1.7726,suboptimal
pool1zc5l0d0j9d0969z7ssphjdq7rfexhnhrfdp2e88sv05ujlaxfk3,11,595174,0.8,1.0000,340,5,0.0000,suboptimal
pool1xcslzgl6t2pcdr0u8ef2zkjhdyxy8xmgvzp0mcdgrw4k5gtg94s,25,593438,0.8,0.0000,170,6,2.4726,suboptimal
pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,213,593281,0.9,0.0300,170,5,2.9537,suboptimal
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,485,580052,0.8,0.0250,170,2,3.5459,non_productive
pool1xnaxushl47aeha3mr3uwnxcfkvzj0um6c4zxdr064d3y68z646c,6,577920,0.8,0.0000,170,5,2.7031,suboptimal
pool1cpqpw923842ple6gnkjl0k2z238uwm4s8xh53ryzxcavu89rp9p,25,577229,0.8,0.0300,340,0,0.0000,non_productive
pool1wnrrg33lw9fxcn0h3x3vexh78up660ajgk7pvrlrz5kkcgh9khs,63,574483,0.9,0.0300,170,5,3.1272,suboptimal
pool1c3fjkls7d2aujud8y5xy5e0azu0ueatwn34u7jy3ql85ze3xya8,31,573988,5.8,0.0400,340,10,1.5355,suboptimal
pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,70,573842,0.8,0.0250,340,7,3.6251,suboptimal
pool1aawkmkg7vg0x0vxaqh4gr0lwp4fekwsqrjduylx0et3tuz9hfn4,9,573394,0.8,0.0300,170,5,2.6697,suboptimal
pool1z724xxqgzf9a30eejsa4edznmv8hgy27ssxqfcpqz42sc6lfqwu,18,568576,0.7,0.0200,340,4,3.8289,suboptimal
pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,26,566299,0.7,0.0000,340,3,0.0000,non_productive
pool157e2zadjusu6esf9mmx37nf63ep2gazdeln5mh04ylpcvz59g5c,111,564497,0.7,0.0150,170,2,1.8640,non_productive
pool1yy7vaszhqx7h02rp8ey0p84yy5zv2r2awzddzceeaurrs8klzxt,25,556751,0.7,0.0000,340,3,0.0000,non_productive
pool15wppycnx4mgq5nmwg4eyzj4pg5wazhyml48wsy0jskunsqq69gh,2,554734,0.0,0.0200,175,0,0.0000,non_productive
pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,488,553721,0.7,0.0200,340,0,0.0000,non_productive
pool16utp8esfwwpwf4fzlvtulugtdj9mapt42gdwza962pk8q2f45yt,222,553448,0.8,0.0100,340,2,3.3027,non_productive
pool1lyvg6ukqpumsr6wz0jvh7xutcgdtcyyde4wkvptzyl8rql4n3c6,40,549939,0.7,0.0000,500,3,1.6852,non_productive
pool1h0prd5vcdv6uk7hglztdcqfp5czjqxdydxkxkdhg8rrk22mr4ym,49,549162,0.7,0.0000,170,5,2.0096,suboptimal
pool1xj5f7a79lnc9v0gjn00fkf2lyzexngka59tpcew5rrkyqveagpt,184,548665,0.7,0.0185,340,0,0.0000,non_productive
pool1w2alpqttaulpukcrz0j902kk8wmq68q9qm50c6npaypk7yypy5a,8,544295,0.7,0.0000,340,3,4.0282,non_productive
pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj,99,538779,0.7,0.0200,340,5,3.9892,suboptimal
pool1ayfjmnrv5vg6tfducvysn360re6qfwuv2rhc4ph6jk33ztuxlhq,246,535727,0.7,0.0100,340,5,0.0000,suboptimal
pool1wz4euuc8r3gfya335gvpxl2nuajkvkjh3d6ylm4w83wcz7lqxc6,58,534884,0.7,0.0100,345,0,0.0000,non_productive
pool1hx7rpmjen9gx9w3awzp34zw5wr54mdyf2ft03llqz2wdszavuk8,4,533923,0.7,0.0100,170,5,1.9845,suboptimal
pool133p3wvahj3gzh6cv9ac0ka9pgmltrzs6lt269aumqlkpzhkd9re,9,532873,0.7,0.0189,340,0,0.0000,non_productive
pool1ddheaqwfuxwqe89lyd9wla222uhzvp8zstmvc30mrzy4zc5yevs,16,524819,0.7,0.0000,170,0,0.0000,non_productive
pool18l6lvx95vl5p88zfh7xjkx073s9gufpz4sa5q43fu7auqunjhg3,11,523574,0.7,0.0000,340,3,4.1278,non_productive
pool12ndf7w5f4fdn746s5zlay4aexvcsjncnnmjwfp8falascjqav3y,40,521665,0.7,0.0314,170,7,2.6477,suboptimal
pool1ffrre548h22n68ln29xph3qezrag3z8ad0kg8yzu6epds3qr58k,118,520338,0.7,0.0390,500,6,1.6900,suboptimal
pool1nzsjg3cuam3uj39qusn44cs2uj7h30lppqsrqsllwxs2c8fx4xs,995,516599,0.7,0.0400,340,0,0.0000,non_productive
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,31,514633,0.7,0.0000,340,6,4.3233,suboptimal
pool1dcjycc5mvj9svh9ys482078mnqutu48k3zj7uqzswj7m54a7hzr,74,512842,0.7,0.0000,340,2,4.2530,non_productive
pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6,1490,511538,0.7,0.0100,340,3,0.0000,non_productive
pool1u0u2s080a5plun4acn6s70xa3q98ct7skt88l7w6nnwwyl9ecym,91,511262,0.7,0.0000,170,5,2.9616,suboptimal
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,28,505676,0.7,0.0000,170,4,3.3383,suboptimal
pool1sks9qwpygf9vmgeuh4n4a3s36k35c3qnz7pd4qqvw5825x62y3y,37,504574,0.7,0.0050,340,2,0.0000,non_productive
pool10jqlkjfn2rtlc6hp95p8k4h04h3dfmdcgnga6umwp2rpukpg20l,10,504282,0.7,0.0100,340,1,0.0000,non_productive
pool19zhl50qqzpfvvhdytqg6qx0cthummjyunfyvkfqx9uxrsp7k8ek,53,501949,0.6,0.0000,170,0,0.0000,non_productive
pool1t50sl2erwfaey5du4e7gnp52fylplh5q4j24zkkxk9t5vsxfcvm,13,499477,0.7,0.0000,340,3,0.0000,non_productive
pool155x3l57d4xu52t93f9r55cqaysej4pc2dl3jkc9d6w5ckyu6u7n,107,497424,0.7,0.0200,340,5,3.7226,suboptimal
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,39,494944,0.6,0.0069,340,3,4.2761,non_productive
pool1fr8ug253hlv0pt4sxu3w20r03pnpkh2wpedegp55t8nsx28rkma,140,492197,0.7,0.0100,170,4,2.1121,suboptimal
pool1t6xhh2stg5k50sjdzjglp2h0j59vupwv3kur45efvkk7cps5hwq,3,487434,0.5,0.0000,170,6,2.6058,suboptimal
pool1nh9j5qucsddxkzn3m4dm4gxkhwtpya4wm4e0ye2u0puaqgkcm65,182,482107,0.6,0.0300,340,0,0.0000,non_productive
