ticker,poolId,epoch_stake_ada,pledge_ada,owner_stake_ada,fixed_cost_ada,margin_percent,saturation_level
ETO12,pool1fvgmxt3688a5zl6amhvaqk9tmvk3lhxkgdsta6yj3czuy5hjwfy,50000109.026418,0.0,0.0,340.0,100.0,65.47859452625879
ETO4,pool1swuyjknhewtqcmh583jjpvlcl0p9h9hrt5l2f3v2hl6gchqrn40,50000000.0,0.0,0.0,340.0,100.0,65.47845174863778
ETO3,pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,50000000.0,0.0,0.0,340.0,100.0,65.47845174863778
SASA,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,48384413.887938,80.0,2753.610022,340.0,3.5000000000000004,63.36273020294936
HAPPY,pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,48048320.463257,120000.0,129113.49584,170.0,1.0,62.92259266112917
MS6,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,47645739.883885,100000.0,102984.053921,340.0,2.5,62.39538560030221
BD2,pool1dl4695wfl79k7gtzt87gsf8gsqeq97yzuvaq0d4zxhz6c0nlf4g,47612655.203692,200.0,3135.664338,340.0,8.0,62.35205892758948
PRIDE,pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,47340076.453237,100000.0,159617.4947,340.0,1.9900000000000002,61.99509823640204
LEAF,pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,47114782.692861,150000.0,207948.411251,170.0,1.0,61.70006050404106
VIPER,pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,46717467.50139,401000.0,469784.285524,170.0,0.8999999999999999,61.17974883216637
FIMI,pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,46328348.32148,10000.0,13626.447187,340.0,1.0,60.67017040324224
BTV1,pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl,46328019.048711,2.0,9.610746,170.0,2.0,60.66973919781991
AZUR,pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc,45417412.822155,500000.0,1184248.280625,340.0,2.0,59.47723748046878
OCEA3,pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,45183293.431399,10000.0,10099.809551,500.0,3.9,59.170641975848035
XSP2,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,45110048.360416,20000.0,66205.079364,340.0,3.6999999999999997,59.07472249892432
ATLAS,pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,44983322.606833,500000.0,523212.271935,340.0,0.8,58.908766376098434
BLISS,pool1vtpn0drn5t39frknedmqq2jkhsfstwketsnvdm7cjzz674s30v2,44981770.556928,2650000.0,2857938.718124,340.0,1.5,58.90673385960211
BTV2,pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,44953679.078847,2.0,9.609866,170.0,2.0,58.86994612976062
ACL,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,44917786.970772,750000.0,798692.074042,340.0,1.0,58.822942936425704
COOL2,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,44902850.981723,100000.0,102383.226971,170.0,2.0,58.80338322766045
BTV3,pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,44729989.329982,2.0,9.609866,170.0,2.0,58.577008961206175
OCEA2,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,44707239.109489,10000.0,10099.809639,500.0,3.9,58.54721597690975
HRMS,pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,44389492.627175,100000.0,106865.579307,340.0,2.0,58.13110502269981
SIPO,pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,44084524.884627,50000.0,52861.525884,340.0,2.5,57.73172871039341
MOKSH,pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,44049339.236022,200000.0,491597.162392,340.0,0.0,57.68565067450487
KLF,pool1xucruwwxsym3u9v0m4ex3az5d4vpz9xu877vsl9udpt0q237e9m,43663538.150852,0.0,0.0,340.0,5.0,57.18041751970735
LOVE,pool1jhzf2mm6zdlhl6w89uhgx8nq8p6ykcc86qq58vjy0ejyxrrksfj,43215594.097343,100000.0,636774.421972,340.0,3.0,56.59380385783178
CNODE,pool1qa6lqyu67ghpa0evxfu9nzqkj3h82qpfku82ec79zdwru4pd25m,42986553.606145,500000.0,632493.722089,495.0,0.0,56.293859522803935
,pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v,42646861.596513,2.0,3.060696,170.0,10.0,55.8490093855622
NEDS1,pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,42631310.330975,1000000.0,1008161.335573,170.0,1.5,55.82864392975899
VRSTK,pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,41867278.956585,1000.0,1500.160077,400.0,4.0,54.82809210011018
EVE,pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,41660317.75693,1000.0,1500.027269,400.0,4.0,54.55706212160118
STI,pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,41518969.383581,50000.0,150787.359655,340.0,1.5,54.371956668719555
NUFID,pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,41116130.900139,1000.0,1008.429844,340.0,3.0,53.84441186470853
MIN,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,41066068.543793,30000000.0,40134862.206019,340.0,100.0,53.77885175302003
LGNS1,pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,40967561.428655,10.0,180313.432998,340.0,10.0,53.64984988531082
EVE3,pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,40754780.105772,1000.0,1500.097376,400.0,4.0,53.3711980536427
CCV2,pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,40227689.645164,20000.0,20007.124148,340.0,3.0,52.68093670780093
BD0,pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,40195418.925072,200.0,4662.812936,340.0,8.0,52.638675972032175
SDG13,pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,40192418.101691,10000.0,12309.424836,340.0,0.0,52.63474618665299
TECH,pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,39825785.890729,101000.0,127548.364204,170.0,0.0,52.154615995953556
LBF1,pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,39511667.764698,2.0,9.610306,170.0,6.0,51.7432566247797
BLOOM,pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,39425458.489893,1000000.0,1000021.830403,340.0,4.0,51.630359627967614
SECUR,pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,39312196.403705,100000.0,102896.048287,170.0,3.0,51.48203510705939
SUNNY,pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,38978676.796135,1000.0,575602.459631,340.0,2.0,51.04526815642946
ITC,pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,38861590.659191,100000.0,100005.261958,340.0,3.9899999999999998,50.89193577706301
,pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,38824303.567926,8440000.0,8446808.507714,500.0,2.15,50.843105756938165
WAV1,pool1axzm26vduyuxgw0x9ddh4vkvn7q5hyd558l0t9c08p556lf2zaj,38662104.169,1000000.0,6635957.431656,340.0,5.0,50.630694446613475
,pool1jcetszf3sh39hc8nezj5pzj3ukg4fhfjwdqkmwg8ern8u3c4y7v,38388152.453592,100.0,2291.293966,170.0,6.0,50.271935763037504
DIGI2,pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,38291175.086648,200000.0,200026.269026,340.0,2.0,50.14493720619444
N/A,pool1095d0cr8yp0selmnrst5hnuf8jcl6vlkxlr2j6kq4x6qs4yxuwt,38011980.040861,0.0,16335.953805,340.0,3.0,49.77931201951399
SIPO2,pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,37858857.360375,50000.0,58105.933114,340.0,2.5,49.57878729859749
ZZZ2,pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,37667463.389079,50000.0,57731.295176,340.0,5.0,49.32814368030779
OCEAN,pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,37643155.530786,10000.0,10099.809815,500.0,3.9,49.29631086178077
ADAST,pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,37589493.437302,1000000.0,1076645.347863,345.0,5.0,49.22603664580231
KTN3,pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,37566127.047388,50000.0,70215.493274,340.0,5.0,49.195436745111834
JP2,pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,37288070.717747,50000.0,60516.122136,340.0,5.0,48.8313027858358
,pool1nhhsh9yhlrvj9e3nce0zpx0xm2xlt6tx7gqakhr6hjc8wy84sat,37256278.924921,0.0,0.0,340.0,10.0,48.78966923838461
ESTK,pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,36616727.756984,1000.0,1499.889856,400.0,4.0,47.95213283257365
EMUR7,pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,36390286.974333,500.0,16271.325488,170.0,1.5,47.6555929953589
NUFIE,pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,35942655.654286,1000.0,1008.52285,340.0,3.0,47.06938887954137
TERM,pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,35879714.433031,3350000.0,3458467.173115,170.0,0.8999999999999999,46.98696300516246
SAKE,pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,35710993.279431,25000.0,78660.703632,340.0,0.8999999999999999,46.76601100686302
CCV1,pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,35601953.049769,20000.0,20011.7726,340.0,3.0,46.62321529853134
KIWI,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,35019833.647956,501369.0,502159.105585,340.0,2.0,45.860889755260175
FCS,pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,35012834.660043,0.0,0.0,340.0,5.0,45.85172409741316
GCD,pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,35008578.318939,0.0,0.0,340.0,5.0,45.84615012490108
ADV4,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,34995654.479093,250000.0,250457.213246,340.0,0.0,45.82922546442581
CSN1,pool10hex9l4wjgqarvhr94xgyh9frv5lhtajhrj4dah0kl65jtws30k,34875074.410949,20000.0,23328.311214,340.0,1.8900000000000001,45.671317540949524
EVE4,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,34752349.226274,1000.0,1499.837933,400.0,4.0,45.51060043928783
A4G,pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,34690551.026963,25000.0,41348.312925,340.0,3.0,45.42967143105307
CARDs,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,34365048.35749,50000.0,51212.701859,340.0,2.9000000000000004,45.00340321431026
EVERS,pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,34275648.333602,1000.0,1499.740668,400.0,4.0,44.88632771130071
SPS2,pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,34096647.311404,10000.0,14753.446664,340.0,5.0,44.65191351540174
NKR,pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,33996585.38289,40000.0,44205.522548,340.0,1.0,44.520875512240146
BLOOM,pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,33842230.850418,1000000.0,1000002.930992,340.0,4.0,44.31873759610711
MOMO,pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,33780924.96355,40000.0,41787.286382,340.0,0.0,44.23845330500325
AHL,pool1qqq6qqa0hpzvumv5p87ynczfmdj557xuwlc3289ke42g72z7f74,33780401.738702,400000.0,1143550.325554,380.0,1.0,44.23776810594398
PAUL,pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,33613978.242758,100000.0,100220.895066,340.0,3.0,44.019825048963796
DIGI3,pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,33591555.931497,200000.0,200026.081791,340.0,2.0,43.99046148444387
COSD,pool1e98xlcgj80c3rdmm27v5hnvrdtut52e65uk0ema7ctfag596vr2,33530806.459602,300000.0,303634.987514,340.0,1.0,43.910905857159236
EDEN,pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,33438764.847425,1000.0,1027.79353,340.0,1.0,43.79037101192326
BLC2,pool1a0kp4vl4fh0p0rs8s08rm7qq3vkj3epwraayk3sdgm8sz0zwt7t,33430500.969915,1000.0,3706.086864,340.0,0.0,43.77954889382736
BNP,pool1nll5ghr8cdkl6ppnxpuk6c6vrg9d5kq3tp8d6xjdds5pct6pxj9,33089616.895547,2.0,9106.355083,345.0,6.0,43.33313766551967
CCV3,pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,33079821.192105,20000.0,20010.124148,340.0,3.0,43.32030951561626
4ADA,pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,33043718.146027,300000.0,300018.543195,170.0,2.0,43.27303008440431
BNP,pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,33039558.985921,2.0,9073.588981,345.0,6.0,43.267583377118
CLIO1,pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,33020958.862228,1135000.0,1410088.128354,340.0,0.9900000000000001,43.24322523108298
BNP,pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,32994762.861209,2.0,9506.251383,345.0,6.0,43.20891975930839
BNP,pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,32958875.634282,2.0,8996.167132,345.0,6.0,43.16192295817375
DIGI4,pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,32955708.289264,200000.0,200026.666691,340.0,2.0,43.1577751012151
BNP,pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,32954128.011941,2.0,9105.728328,345.0,6.0,43.15570561896623
BNP,pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,32954099.289422,2.0,9017.319754,345.0,6.0,43.15566800484474
SKY4,pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,32953348.564305,5.0,33860.005352,340.0,2.0,43.15468487847774
BNP,pool12xxugucen5pql0ay70uakgqjaxpwfj6c9py8euyu4q3p23s0fyg,32951016.099726,2.0,9099.504996,345.0,6.0,43.15163035508991
BNP,pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,32938478.069437,2.0,8998.744434,345.0,6.0,43.135210938863885
BNP,pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,32937287.733183,2.0,9304.224851,345.0,6.0,43.13365211136444
BNP,pool1vqq5mg8ccqemjr5ukfa48a767dqjsa7nas8xnpf7huvcz7amlv9,32936619.816968,2.0,9371.976726,345.0,6.0,43.132777428971316
BNP,pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,32934817.292913,2.0,8710.173124,345.0,6.0,43.1304168992841
BNP,pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,32934022.125824,2.0,8684.619372,345.0,6.0,43.12937557308671
,pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,32919301.246232,0.0,1145.715937,340.0,7.5,43.110097565005475
BNP,pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,32915685.264412,2.0,9024.689598,345.0,6.0,43.105362187182976
BNP,pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,32909940.3932,2.0,8391.375573,345.0,6.0,43.097838881733836
BNP,pool1nwv3c3q62lqcdgp7s0jtl4xldgfnjnt0szkdclk4tzjqzv6kv7n,32892719.356304,2.0,8692.715464,345.0,6.0,43.07528674506471
ZZZ,pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,32852889.20701,50000.0,56485.455782,340.0,5.0,43.023126414890946
,pool1qlxxw3zlgx0kgv2cel0n6z3a6yjs0w8grwtp5xwna8fm2g5tsda,32702313.311395,0.0,1118.262229,340.0,7.5,42.82593688458025
NUFI,pool1qnrqc7zpwye2r9wtkayh2dryvfqs7unp99f2039duljrsaffq5c,32420948.270493,1000.0,1002.829501,340.0,3.0,42.45746993949115
EDEN,pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,32305070.495081,1000.0,1092.096695,340.0,1.0,42.30571999297006
,pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,32256885.513629,7890000.0,7894562.896089,500.0,2.15,42.242618433309794
BNP,pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,32190685.203694,2.0,8661.577567,345.0,6.0,42.15592455731331
BNP,pool1z46azf72z9yjlq6rpngwn5syg5xup8jcwguu2t259ngl5cnv2ds,32078648.339657,2.0,8914.479978,345.0,6.0,42.00920454939501
BNP,pool1ewgnsmk42ljf00wytawfcl3dcash9f852u5fr92e37wqxutyksl,32049297.827674,2.0,8478.033769,345.0,6.0,41.97076802774147
,pool1z5rt6kn6yvuczj44qla73mfyln9l55lw0jkz6x4kjw00u32zec3,32035582.237194,0.0,0.0,340.0,10.0,41.952806515152496
,pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,31964001.057954,0.0,478.779507,340.0,10.0,41.85906601933296
DAVE,pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,31879576.600261,2000.0,2242.481844,170.0,1.0,41.748506363743836
BD5,pool1f9934hk9awd25mmxl0dd2haqvda9nlquwnh5pv64hs42znl07zj,31872915.814085,200.0,580.962262,170.0,3.0,41.73978360441917
SIPO3,pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,31825393.08242,50000.0,57207.229294,340.0,2.5,41.67754930657337
COFFE,pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,31819699.099761,101.0,6634.637368,340.0,2.5,41.67009264319747
BNP,pool1jqnywskl2n92fx65thtew8zlj3vqfrqxz7zyj70tt7d3qmn0m9t,31686713.043444,2.0,8717.09075,345.0,6.0,41.495938221761584
SKY,pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,31479483.586973,5.0,10806.428443,340.0,1.0,41.22455694243293
BNP,pool1t6tyc9menh5uax38j89jgdyj0maz6e4mgx90n7xkcl7mu8fzqxu,31189252.152157,2.0,9308.421618,345.0,6.0,40.844478842422184
BERRY,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,30992901.791588,450000.0,497289.394623,340.0,1.5,40.58734449021529
,pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,30480076.773101,0.0,30480076.773101,340.0,100.0,39.91576472564538
MS5,pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,30250396.172461,100000.0,102234.035581,340.0,2.5,39.61498212311329
EMURA,pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,30221210.467643,500.0,12304.584737,170.0,1.5,39.57676142781978
UPBIT,pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,30153103.637631,200000.0,30153103.637631,340.0,100.0,39.487570832165915
UPBIT,pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,30145491.561448,200000.0,30145480.216034,340.0,100.0,39.477602292904805
UPBIT,pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,30135906.300533,200000.0,30135906.300533,340.0,100.0,39.465049732018386
UPBIT,pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,30091732.250191,200000.0,30091732.250191,340.0,100.0,39.40720076354117
UPBIT,pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,30077132.959259,200000.0,30077132.959259,340.0,100.0,39.38808198420407
UPBIT,pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,30072277.067918,200000.0,30072277.067918,340.0,100.0,39.3817228592667
UPBIT,pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,30044210.342631,200000.0,30044208.687079,340.0,100.0,39.344967544917765
UPBIT,pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,30028088.935716,200000.0,30028087.410783,340.0,100.0,39.32385544962168
BSP,pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,29731327.372757,440000.0,446732.489135,170.0,2.5,38.93522569600046
UPBIT,pool1fgp4f4afdrq26axqlnm80fz49hdkyq4am3ca3r33w0w8sw2x8ap,29706404.140155,200000.0,29706404.140155,340.0,100.0,38.902587002333455
UPBIT,pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,29522295.849827,200000.0,29522295.849827,340.0,100.0,38.66148448623814
UPBIT,pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,29500864.825312,200000.0,29500864.825312,340.0,100.0,38.63341908014555
UPBIT,pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,29495859.749233,200000.0,29495859.749233,340.0,100.0,38.6268645874948
UPBIT,pool13mxx49xrq4hp6mca8qrzxxmjhfrts0ayh5n6ff9uyuusq9cx4d8,29465543.14471,200000.0,29464816.724159,340.0,100.0,38.58716290096597
BLOOM,pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,29454695.664059,1000000.0,1000005.730992,340.0,4.0,38.572957376197955
CCV4,pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,29138552.573774,20000.0,20022.99982,340.0,3.0,38.15894617454012
NUFI9,pool1fqwnqk3phwa2s5thgym8dw34pv0z67m526uqprnjh93cvzxymef,29116815.578689,1000.0,1003.650337,340.0,3.0,38.13048007886345
COSMC,pool1c3ecg6h4m73a2mftmdm9mz3gxklxmnzuwzl9e38lzd4y26qcm8a,29075508.108936,300000.0,530335.615044,340.0,2.5,38.07638509556185
ADA,pool1heks0vmxkfka2amg9c8yn8qdsxvgmzelfx6jhpfkj8ht5mn0r2m,29049564.83993,25000.0,25135.045561,340.0,2.9000000000000004,38.04241059380562
FORTE,pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,28747735.979763,2000000.0,2073890.777973,170.0,1.9,37.6471448646698
UPBIT,pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,28608438.817455,200000.0,28608438.817455,340.0,100.0,37.46472561425166
1PCT7,pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,28522135.010262,50000.0,59617.466276,340.0,1.0,37.35170482075145
HISAI,pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,28521692.144806,100.0,2001.924461,340.0,0.35000000000000003,37.35112485786362
UPBIT,pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,28452667.299391,200000.0,28452667.299391,340.0,100.0,37.260732057664356
CCJ2,pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,27968640.518298,100000.0,100798.025996,170.0,4.8,36.626865573047425
LQWD,pool1gecx8vya3f8lyre2gn9w53547p0rhkmq0x78zrw956lkcvn8uyp,27823100.618754,20000000.0,27807113.028913,250.0,100.0,36.43627102725156
ZETE,pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,27782153.122732,10000.0,23522.072741,340.0,0.0,36.38264745440147
TNTM,pool1lurfk0k0wwx54hlg8a7zp3jtstu57u59aeq7aketl55hknmmtu0,27670082.107378,1000000.0,1861488.77862,170.0,1.0,36.23588272297592
NUFI7,pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,27600892.058042,1000.0,1002.83078,340.0,3.0,36.145273576837255
ADI,pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,27556194.504472,80000.0,92948.325418,340.0,0.8,36.08673904474295
LQWD,pool16r6g7plyuh4cqs9f3qy97l4rh5edwx3w9xvd205mhj2e58cpp28,27190721.700529,20000000.0,27167220.438149,250.0,100.0,35.60812717757453
ANGEL,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,27046441.403656,55555.0,96235.894892,170.0,2.5,35.41918216843297
QQQ,pool12udshcl3ycj4qpxes28n0ugsye23h89rj8z2a5ast4482m08xe7,26759442.45613,0.0,29247.044703,35000.0,99.99,35.04333723368315
NUFIB,pool104avq7309gjm0fxms69yqusxy8zf888k4mamngg5vnc6vculpzq,26681111.959223,1000.0,1004.645511,340.0,3.0,34.94075804043971
NEDS4,pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,26601317.861148,1000000.0,1005161.017741,170.0,1.5,34.83626216042711
CTAX,pool1xlra52x2es7dmsvpmcp2922h89h346awe7yuu664e50yvrzaaqe,26526721.015367,100.0,7848.565586,20000.0,99.99,34.73857244108568
BTCS,pool1m06dl8dfcy6d0475fanf0mtnnp2tzhw8rarums042q3jux23q0j,26524575.191276,100.0,399403.472887,170.0,100.0,34.735762336301605
